step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe, F_LIm, acc
72,100.000000,18.395298,-408.813088,-466.603620,15.858960,4.415365,0.915387,0.126164
73,100.000000,18.630321,-410.288082,-468.816962,15.834525,4.415365,0.915387,0.125541
74,100.000000,18.707285,-408.669994,-467.440662,13.930415,4.415365,0.915387,0.125200
75,100.000000,18.774031,-402.753222,-461.733581,17.473069,4.415365,0.915387,0.124737
76,100.000000,18.774031,-404.854148,-463.834507,20.062668,4.415365,0.915387,0.124416
77,100.000000,18.774031,-400.067131,-459.047490,22.089052,4.415365,0.915387,0.123846
78,100.000000,17.258295,-397.197547,-451.416080,21.692927,4.415365,0.915387,0.123291
79,100.000000,17.258295,-399.224837,-453.443370,22.296262,4.415365,0.915387,0.122375
80,100.000000,17.340079,-402.028264,-456.503727,24.843414,4.415365,0.915387,0.122346
81,100.000000,18.042722,-401.974687,-458.657569,28.058070,4.415365,0.915387,0.122439
82,100.000000,18.856280,-395.590088,-454.828840,28.351223,4.415365,0.915387,0.123012
83,100.000000,19.562618,-395.051547,-456.509324,28.898335,4.415365,0.915387,0.122976
84,100.000000,19.082733,-396.051053,-456.001225,29.438266,4.415365,0.915387,0.122941
85,100.000000,19.230397,-398.531029,-458.945102,29.713403,4.415365,0.915387,0.122326
86,100.000000,18.630690,-405.185926,-463.715965,29.262911,4.415365,0.915387,0.121954
87,100.000000,15.936388,-419.784650,-469.850288,28.388175,4.415365,0.915387,0.121591
88,100.000000,15.936388,-425.228250,-475.293888,28.670087,4.415365,0.915387,0.120674
89,100.000000,14.901390,-430.064314,-476.878412,27.323241,4.415365,0.915387,0.120333
90,100.000000,15.278392,-433.283135,-481.281618,29.228545,4.415365,0.915387,0.119890
91,100.000000,17.659218,-427.817512,-483.295581,29.849251,4.415365,0.915387,0.119783
92,100.000000,17.659218,-425.919112,-481.397181,29.500224,4.415365,0.915387,0.119032
93,100.000000,17.659218,-426.810324,-482.288393,29.708238,4.415365,0.915387,0.118830
94,100.000000,17.659218,-429.918406,-485.396476,29.359904,4.415365,0.915387,0.118316
95,100.000000,17.560236,-435.088120,-490.255228,31.113591,4.415365,0.915387,0.118021
96,100.000000,16.681964,-434.833181,-487.241118,31.763576,4.415365,0.915387,0.117320
97,100.000000,15.495595,-440.153155,-488.834003,33.690167,4.415365,0.915387,0.116837
98,100.000000,15.452058,-448.294168,-496.838239,33.319571,4.415365,0.915387,0.116566
99,100.000000,15.377140,-448.559415,-496.868126,33.332686,4.415365,0.915387,0.115700
100,100.000000,16.478019,-447.880817,-499.648039,32.984624,4.415365,0.915387,0.115248
101,100.000000,15.901769,-445.267884,-495.224764,33.034977,4.415365,0.915387,0.115196
102,100.000000,16.701283,-440.804858,-493.273485,27.268648,4.415365,0.915387,0.115146
103,100.000000,18.259860,-439.297683,-496.662725,28.506986,4.415365,0.915387,0.114808
104,100.000000,17.997154,-432.108714,-488.648441,29.346046,4.415365,0.915387,0.114286
105,100.000000,16.798800,-440.271076,-493.046063,31.330515,4.415365,0.915387,0.114151
106,100.000000,16.798800,-444.532178,-497.307165,30.547624,4.415365,0.915387,0.114112
107,100.000000,17.041145,-440.657940,-494.194277,34.176553,4.415365,0.915387,0.114259
108,100.000000,17.041145,-441.790315,-495.326652,33.729123,4.415365,0.915387,0.114037
109,100.000000,17.394509,-432.258782,-486.905244,30.917937,4.415365,0.915387,0.113909
110,100.000000,16.219592,-432.824832,-483.780182,30.677537,4.415365,0.915387,0.114054
111,100.000000,15.902252,-440.193705,-490.152103,30.965664,4.415365,0.915387,0.113750
112,100.000000,15.902252,-439.930393,-489.888790,30.841709,4.415365,0.915387,0.113451
113,100.000000,15.927985,-440.536662,-490.575904,31.497865,4.415365,0.915387,0.113421
114,100.000000,15.927985,-442.299518,-492.338760,31.936410,4.415365,0.915387,0.112957
115,100.000000,15.184065,-442.159520,-489.861666,31.138905,4.415365,0.915387,0.112586
116,100.000000,15.184065,-443.197841,-490.899987,30.935818,4.415365,0.915387,0.112308
117,100.000000,15.083944,-445.754447,-493.142056,30.739978,4.415365,0.915387,0.112203
118,100.000000,15.343896,-442.803368,-491.007638,30.933971,4.415365,0.915387,0.112017
119,100.000000,15.042801,-441.581224,-488.839576,31.151463,4.415365,0.915387,0.112167
120,100.000000,16.444903,-438.282541,-489.945729,31.438494,4.415365,0.915387,0.112149
121,100.000000,16.985351,-446.406593,-499.767647,31.557477,4.415365,0.915387,0.111967
122,100.000000,16.713290,-447.244134,-499.750483,29.359145,4.415365,0.915387,0.111707
123,100.000000,15.395882,-451.292976,-499.660567,22.337088,4.415365,0.915387,0.111935
124,100.000000,15.125651,-451.064830,-498.583465,28.761055,4.415365,0.915387,0.111840
125,100.000000,15.125651,-449.768390,-497.287025,29.666117,4.415365,0.915387,0.111270
126,100.000000,14.658590,-449.601680,-495.652997,30.608810,4.415365,0.915387,0.110945
127,100.000000,14.663044,-448.683891,-494.749203,29.421389,4.415365,0.915387,0.110469
128,100.000000,14.336049,-447.990321,-493.028349,29.570959,4.415365,0.915387,0.110310
129,100.000000,14.803299,-454.369113,-500.875049,28.268594,4.415365,0.915387,0.110154
130,100.000000,15.027222,-449.360295,-496.569706,29.188110,4.415365,0.915387,0.110153
131,100.000000,14.149440,-457.136622,-501.588399,30.140426,4.415365,0.915387,0.109924
132,100.000000,15.686233,-452.450633,-501.730386,30.436883,4.415365,0.915387,0.109850
133,100.000000,16.382125,-452.806714,-504.272677,31.759425,4.415365,0.915387,0.109627
134,100.000000,15.177935,-453.585191,-501.268081,32.260900,4.415365,0.915387,0.109333
135,100.000000,15.279575,-455.480385,-503.482586,31.976437,4.415365,0.915387,0.108971
136,100.000000,15.470412,-451.114720,-499.716453,32.815016,4.415365,0.915387,0.108613
137,100.000000,16.700166,-456.448641,-508.913761,35.442502,4.415365,0.915387,0.108768
138,100.000000,17.750896,-451.675937,-507.442022,35.387782,4.415365,0.915387,0.108489
139,100.000000,17.750896,-443.858898,-499.624982,36.778115,4.415365,0.915387,0.108357
140,100.000000,17.372360,-443.751263,-498.328141,33.714103,4.415365,0.915387,0.108298
141,100.000000,16.103839,-446.128762,-496.720465,33.355157,4.415365,0.915387,0.108028
142,100.000000,16.103839,-447.901991,-498.493694,33.513679,4.415365,0.915387,0.107902
143,100.000000,16.362209,-444.935791,-496.339188,32.786483,4.415365,0.915387,0.107917
144,100.000000,16.362209,-444.609624,-496.013021,33.021348,4.415365,0.915387,0.107793
145,100.000000,16.007531,-446.515253,-496.804396,31.105878,4.415365,0.915387,0.107808
146,100.000000,16.305379,-445.379567,-496.604426,29.935518,4.415365,0.915387,0.107755
147,100.000000,16.305379,-448.235755,-499.460614,29.784454,4.415365,0.915387,0.107297
148,100.000000,16.294838,-439.540648,-490.732393,32.286118,4.415365,0.915387,0.107047
149,100.000000,15.662992,-441.991098,-491.197839,32.222706,4.415365,0.915387,0.106600
150,100.000000,15.582756,-436.358458,-485.313131,31.609888,4.415365,0.915387,0.106623
151,100.000000,15.865920,-434.058692,-483.902950,31.352467,4.415365,0.915387,0.106250
152,100.000000,15.720560,-430.721425,-480.109022,34.687097,4.415365,0.915387,0.106078
153,100.000000,14.730149,-426.159136,-472.435264,35.077752,4.415365,0.915387,0.106169
154,100.000000,15.243423,-427.194871,-475.083497,32.673133,4.415365,0.915387,0.106452
155,100.000000,15.243423,-428.915066,-476.803693,32.037666,4.415365,0.915387,0.106218
156,100.000000,15.283201,-437.872265,-485.885856,31.179235,4.415365,0.915387,0.106369
157,100.000000,15.165426,-441.977695,-489.621287,30.334720,4.415365,0.915387,0.106203
158,100.000000,16.013502,-442.457818,-492.765718,30.606052,4.415365,0.915387,0.105849
159,100.000000,15.978540,-440.780389,-490.978453,30.478816,4.415365,0.915387,0.105625
160,100.000000,16.496071,-435.910289,-487.734224,29.382613,4.415365,0.915387,0.105342
161,100.000000,16.213740,-437.673299,-488.610264,26.882142,4.415365,0.915387,0.105123
162,100.000000,16.367769,-435.126246,-486.547108,26.559868,4.415365,0.915387,0.104969
163,100.000000,17.222928,-428.861431,-482.968854,27.279004,4.415365,0.915387,0.104695
164,100.000000,17.251724,-438.482881,-492.680769,26.193105,4.415365,0.915387,0.104727
165,100.000000,17.657633,-437.542731,-493.015822,27.960581,4.415365,0.915387,0.104759
166,100.000000,17.666653,-444.966240,-500.467667,29.321101,4.415365,0.915387,0.104970
167,100.000000,17.666653,-444.664078,-500.165506,28.793431,4.415365,0.915387,0.104643
168,100.000000,17.666653,-442.979083,-498.480510,29.473958,4.415365,0.915387,0.104675
169,100.000000,17.784427,-437.417995,-493.289421,28.481271,4.415365,0.915387,0.104588
170,100.000000,17.784427,-441.350609,-497.222036,27.961165,4.415365,0.915387,0.104737
171,100.000000,17.784427,-440.286011,-496.157437,27.767039,4.415365,0.915387,0.104593
172,100.000000,17.784427,-442.182703,-498.054129,27.450327,4.415365,0.915387,0.104335
173,100.000000,17.784427,-436.232081,-492.103507,26.300372,4.415365,0.915387,0.104368
174,100.000000,17.687506,-434.106671,-489.673609,21.391696,4.415365,0.915387,0.104114
175,100.000000,17.687506,-435.525606,-491.092543,21.459263,4.415365,0.915387,0.103977
176,100.000000,17.523359,-434.835668,-489.886925,21.603511,4.415365,0.915387,0.103898
177,100.000000,17.523359,-439.740453,-494.791711,9.790463,4.415365,0.915387,0.103708
178,100.000000,18.486860,-438.550708,-496.628890,10.752567,4.415365,0.915387,0.103520
179,100.000000,17.951709,-441.032384,-497.429340,11.958137,4.415365,0.915387,0.103611
180,100.000000,18.065287,-429.291014,-486.044787,12.986328,4.415365,0.915387,0.103646
181,100.000000,17.819445,-424.783307,-480.764744,12.262920,4.415365,0.915387,0.103681
182,100.000000,18.011218,-428.427159,-485.011068,14.607576,4.415365,0.915387,0.103770
183,100.000000,18.590300,-431.968372,-490.371523,16.064651,4.415365,0.915387,0.103859
184,100.000000,18.590300,-432.474016,-490.877167,16.395017,4.415365,0.915387,0.103892
185,100.000000,17.789787,-435.448930,-491.337194,14.387291,4.415365,0.915387,0.104086
186,100.000000,16.404366,-432.962968,-484.498803,19.438491,4.415365,0.915387,0.104118
187,100.000000,16.210350,-431.247664,-482.173981,17.969707,4.415365,0.915387,0.104043
188,100.000000,16.963760,-425.173602,-478.466826,18.373186,4.415365,0.915387,0.104021
189,100.000000,16.862561,-428.073470,-481.048768,16.428397,4.415365,0.915387,0.103789
190,100.000000,18.447026,-421.388619,-479.341660,16.122016,4.415365,0.915387,0.103979
191,100.000000,18.045893,-420.089753,-476.782597,15.769597,4.415365,0.915387,0.103958
192,100.000000,15.914921,-420.694848,-470.693046,18.565448,4.415365,0.915387,0.104041
193,100.000000,16.778574,-430.832860,-483.544304,19.733926,4.415365,0.915387,0.103969
194,100.000000,15.376071,-429.454298,-477.759649,18.672541,4.415365,0.915387,0.104051
195,100.000000,15.170299,-424.089631,-471.748531,8.336549,4.415365,0.915387,0.104286
196,100.000000,15.170299,-428.973455,-476.632356,8.420628,4.415365,0.915387,0.104061
197,100.000000,15.170299,-435.308153,-482.967054,19.946525,4.415365,0.915387,0.103889
198,100.000000,15.772344,-428.927216,-478.477495,17.188053,4.415365,0.915387,0.104322
199,100.000000,15.463088,-425.356249,-473.934973,15.905296,4.415365,0.915387,0.104400
